"大分類カテゴリーコード","大分類カテゴリー","中分類カテゴリーコード","中分類カテゴリー","小分類カテゴリーコード","小分類カテゴリー"
"100000046","キッチン用品","200000496","キッチン雑貨","320000808","コースター"
"100000046","キッチン用品","200000496","キッチン雑貨","320000809","テーブルランナー"
"100000046","キッチン用品","200000496","キッチン雑貨","320000810","茶托"
"100000046","キッチン用品","200000496","キッチン雑貨","320000811","醤油・ソース差し"
"100000046","キッチン用品","200000496","キッチン雑貨","320000812","塩・コショウ入れ"
"100000046","キッチン用品","200000496","キッチン雑貨","320000813","調味料入れセット"
"100000046","キッチン用品","200000496","キッチン雑貨","320000814","米びつ"
"100000046","キッチン用品","200000496","キッチン雑貨","320000815","漬物樽"
"100000046","キッチン用品","200000496","キッチン雑貨","320000816","ステンレスポット"
"100000046","キッチン用品","200000496","キッチン雑貨","320000817","パスタボトル"
"100000046","キッチン用品","200000496","キッチン雑貨","320000818","バターケース"
"100000046","キッチン用品","200000496","キッチン雑貨","320000819","水差し"
"100000046","キッチン用品","200000496","キッチン雑貨","320000820","保存容器・キャニスター"
"100000046","キッチン用品","200000496","キッチン雑貨","320000821","つけもの石"
"100000046","キッチン用品","200000496","キッチン雑貨","320000822","製氷皿"
"100000046","キッチン用品","200000496","キッチン雑貨","320000823","楊枝入れ"
"100000046","キッチン用品","200000496","キッチン雑貨","320000825","ワイン・バー・酒用品"
"100000046","キッチン用品","200000496","キッチン雑貨","320000826","水切りラック"
"100000046","キッチン用品","200000496","キッチン雑貨","320000827","整理ボックス"
"100000046","キッチン用品","200000496","キッチン雑貨","320000828","調理小道具立て"
"100000046","キッチン用品","200000496","キッチン雑貨","320000829","まな板立て"
"100000046","キッチン用品","200000496","キッチン雑貨","320000830","フック"
"100000046","キッチン用品","200000496","キッチン雑貨","320000831","包丁スタンド"
"100000046","キッチン用品","200000496","キッチン雑貨","320000832","タオルハンガー"
"100000046","キッチン用品","200000496","キッチン雑貨","320000833","エッグスタンド"
"100000046","キッチン用品","200000496","キッチン雑貨","320001559","コーヒー用品"
"100000046","キッチン用品","200000496","キッチン雑貨","320001560","お茶用品"
"100000046","キッチン用品","200000496","キッチン雑貨","320001561","子供用弁当箱"
"100000046","キッチン用品","200000496","キッチン雑貨","320001562","子供用水筒"
"100000046","キッチン用品","200000497","キッチン消耗品","300000505","保存容器"
"100000046","キッチン用品","200000497","キッチン消耗品","300002899","キッチン収納"
"100000046","キッチン用品","200000497","キッチン消耗品","300003276","水切りネット・水切り袋"
"100000046","キッチン用品","200000497","キッチン消耗品","320000834","スポンジ"
"100000046","キッチン用品","200000497","キッチン消耗品","320000835","三角コーナー"
"100000046","キッチン用品","200000497","キッチン消耗品","320000836","シンクマット"
"100000046","キッチン用品","200000497","キッチン消耗品","320000837","洗い桶"
"100000046","キッチン用品","200000497","キッチン消耗品","320000838","アルミホイル"
"100000046","キッチン用品","200000497","キッチン消耗品","320000839","ラップ"
"100000046","キッチン用品","200000497","キッチン消耗品","320000840","キッチンペーパー"
"100000046","キッチン用品","200000497","キッチン消耗品","320000841","クッキングシート"
"100000046","キッチン用品","200000497","キッチン消耗品","320000842","脱臭剤"
"100000046","キッチン用品","200000497","キッチン消耗品","320000843","フリーザーバッグ"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","300002900","その他"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000927","手動工具"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000928","電動工具"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000929","電動工具用部品・アクセサリー"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000930","エア工具"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000931","エア工具用部品・アクセサリー"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000932","計測工具"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000933","空調工具"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000934","配管工具"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000935","安全・保護用品"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000936","塗装用品"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000937","接着・補修用品"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000938","作業灯・投光器"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000939","はしご・作業台"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000940","物流・運搬器具"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000941","シート・ビニールカーテン"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320000943","工具収納"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320001592","釘"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320001593","ネジ"
"100000047","ガーデニング・DIY・工具","200000498","道具・工具","320001594","金属素材"
"100000048","おもちゃ・知育","200000499","ブロック","300000451","ブロック"
"100000048","おもちゃ・知育","200000499","ブロック","300003180","木製ブロック"
"100000048","おもちゃ・知育","200000499","ブロック","300003181","磁気ブロック"
"100000048","おもちゃ・知育","200000499","ブロック","300003182","ナノブロック"
"100000049","下着・レッグウェア","200000500","ブラジャー","300000029","ブラジャー"
"100000049","下着・レッグウェア","200000500","ブラジャー","300002901","ノンワイヤーブラ"
"100000049","下着・レッグウェア","200000500","ブラジャー","300002902","スポーツブラ"
"100000049","下着・レッグウェア","200000500","ブラジャー","300002903","ナイトブラ"
"100000049","下着・レッグウェア","200000500","ブラジャー","300002904","シリコンブラ"
"100000049","下着・レッグウェア","200000501","ショーツ","300000030","ショーツ"
"100000049","下着・レッグウェア","200000501","ショーツ","300002905","サニタリーショーツ"
"100000049","下着・レッグウェア","200000502","ブラ＆ショーツ上下セット","300000714","ブラ＆ショーツ上下セット"
"100000049","下着・レッグウェア","200000503","補正下着","300000031","補正下着・ガードル"
"100000049","下着・レッグウェア","200000503","補正下着","300002906","ウエストニッパー"
"100000049","下着・レッグウェア","200000503","補正下着","300002907","ボディスーツ"
"100000049","下着・レッグウェア","200000503","補正下着","320001135","ガードル"
"100000049","下着・レッグウェア","200000504","キャミソール・ペチコート","300002833","キャミソール・スリップ"
"100000049","下着・レッグウェア","200000504","キャミソール・ペチコート","300002834","ペチコート"
"100000049","下着・レッグウェア","200000504","キャミソール・ペチコート","320001136","ベアトップ・チューブトップ"
"100000049","下着・レッグウェア","200000505","ルームウェア","300000033","パジャマ"
